transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,gross_profit
T002858,S03,2025-02-09,Home,1,BudgetSource,North,44.85,81.4,153.0,4.93,96.02,81.4,36.55
T002428,S21,2025-05-02,Beauty,1,GlowWorks,North,18.41,39.26,40.0,4.82,107.91,39.26,20.85
T000072,S23,2025-04-01,Sports,4,ActivePro,South,56.05,112.23,13.0,5.79,137.86,448.92,224.72
T002143,S05,2025-02-12,Sports,6,ActivePro,East,52.17,108.08,139.0,5.34,145.4,648.48,335.46
T001711,S17,2025-03-30,Grocery,1,FreshFarm,North,7.86,12.43,97.0,4.99,149.7,12.43,4.57
T002657,S25,2025-04-13,Home,2,BudgetSource,West,48.08,89.06,63.0,4.69,152.95,178.12,81.96
T001733,S12,2025-02-05,Grocery,3,FreshFarm,South,8.43,13.0,134.0,4.19,105.22,39.0,13.71
T000806,S06,2025-04-01,Apparel,2,StyleHub,East,24.78,50.86,,4.88,109.23,101.72,52.16
T000481,S07,2025-04-01,Cosmetics,2,GlowWorks,North,18.06,43.13,95.0,3.7,86.45,86.26,50.14
T002288,S19,2025-03-15,Electronics,,NorthStar,South,263.11,341.71,,2.89,90.7,,
T001558,S29,2025-03-12,Grocery,4,FreshFarm,West,6.74,9.92,13.0,3.78,123.75,39.68,12.72
T000452,S10,2025-04-12,Electronics,2,NorthStar,South,211.36,281.89,69.0,4.28,109.93,563.78,141.06
T002564,S05,2025-06-25,Apparel,2,StyleHub,East,32.06,70.16,104.0,5.68,142.29,140.32,76.2
T002262,S30,2025-05-28,Electronics,2,NorthStar,West,263.95,300.67,24.0,4.4,142.6,601.34,73.44
T001344,S15,2025-02-13,Beauty,6,GlowWorks,East,17.56,36.8,138.0,3.68,89.95,220.8,115.44
T002681,S07,2025-05-16,Apparel,2,StyleHub,North,30.75,65.65,43.0,3.23,73.46,131.3,69.8
T002365,S15,2025-01-07,Electronics,8,NorthStar,East,244.35,316.43,42.0,3.3,65.24,2531.44,576.64
T002491,S28,2025-06-03,Groceries,3,FreshFarm,West,7.01,11.13,4.0,3.92,93.68,33.39,12.36
T000753,S16,2025-03-17,Beauty,3,GlowWorks,South,,42.23,58.0,4.37,100.48,126.69,
T002582,S04,2025-03-28,Electronics,2,NorthStar,East,271.47,384.11,18.0,,84.75,768.22,225.28
T001687,S24,2025-05-06,Apparel,1,StyleHub,West,27.52,61.85,44.0,6.15,193.15,61.85,34.33
T002876,S08,2025-05-04,Apparel,6,StyleHub,South,27.76,54.52,118.0,6.59,160.44,327.12,160.56
T000880,S18,2025-05-10,Groceries,,FreshFarm,West,7.66,12.87,35.0,8.56,236.99,,
T001742,S14,2025-05-27,Home,7,BudgetSource,West,45.07,80.93,1.0,4.28,113.81,566.51,251.02
T000220,S25,2025-06-20,Electronics,1,NorthStar,West,213.62,267.58,44.0,6.5,239.55,267.58,53.96
T001500,S20,2025-05-05,Grocery,3,FreshFarm,South,7.61,10.54,96.0,4.8,89.4,31.62,8.79
T000454,S12,2025-04-23,Sports,2,ActivePro,South,45.7,86.29,91.0,4.15,105.28,172.58,81.18
T002944,S13,2025-05-06,Groceries,3,FreshFarm,East,9.28,15.25,49.0,6.26,137.58,45.75,17.91
T002922,S23,2025-03-06,Apparel,2,StyleHub,South,28.41,65.86,91.0,4.9,133.14,131.72,74.9
T002630,S10,2025-01-23,Home,1,BudgetSource,South,47.82,91.37,76.0,5.18,142.61,91.37,43.55
T002797,S24,2025-02-12,Electronics,1,NorthStar,West,262.68,367.06,48.0,4.97,152.95,367.06,104.38
T002103,S18,2025-03-18,Home,1,BudgetSource,West,38.66,71.13,21.0,5.63,165.7,71.13,32.47
T000803,S19,2025-01-05,Grocery,6,FreshFarm,South,7.93,9.93,43.0,3.47,76.36,59.58,12.0
T000357,S05,2025-01-05,Apparel,1,StyleHub,East,29.6,61.5,,2.81,64.31,61.5,31.9
T001758,S13,2025-01-22,Grocery,1,FreshFarm,East,8.59,13.01,34.0,3.76,84.78,13.01,4.42
T000823,S24,2025-06-23,Apparel,1,StyleHub,West,26.72,61.38,41.0,5.47,161.6,61.38,34.66
T001511,S29,2025-03-18,Electronics,2,NorthStar,West,243.66,315.1,56.0,4.67,140.38,630.2,142.88
T001236,S05,2025-03-27,Home,8,BudgetSource,East,42.01,82.04,90.0,3.84,91.89,656.32,320.24
T000688,S09,2025-06-26,Electronics,4,NorthStar,East,289.79,397.53,134.0,3.63,79.4,1590.12,430.96
T001041,S25,2025-04-18,Beauty,3,GlowWorks,West,19.01,40.33,52.0,4.79,127.04,120.99,63.96
T002408,S06,2025-04-12,Apparel,1,StyleHub,East,26.43,62.69,41.0,4.92,121.14,62.69,36.26
T001141,S19,2025-02-09,Home,2,BudgetSource,South,56.17,102.08,112.0,5.26,120.65,204.16,91.82
T000064,S21,2025-03-08,Beauty,1,GlowWorks,North,15.78,38.85,91.0,3.18,83.11,38.85,23.07
T001885,S05,2025-01-15,Home,2,BudgetSource,East,56.42,99.52,82.0,4.56,119.87,199.04,86.2
T001586,S21,2025-01-27,Electronics,2,NorthStar,North,210.6,273.33,159.0,4.22,89.04,546.66,125.46
T002870,S23,2025-01-01,Beauty,3,GlowWorks,South,,37.44,89.0,5.69,174.62,112.32,
T002604,S21,2025-04-12,Apparel,1,StyleHub,North,22.37,44.02,148.0,4.46,104.63,44.02,21.65
T002620,S11,2025-03-24,Beauty,5,GlowWorks,South,19.53,45.89,100.0,6.81,146.97,229.45,131.8
T002139,S24,2025-05-25,Electronics,2,NorthStar,West,268.97,370.94,1.0,4.05,114.98,741.88,203.94
T001995,S10,2025-01-24,Apparel,2,StyleHub,South,29.62,62.85,77.0,4.4,118.78,125.7,66.46
T001880,S07,2025-03-07,Electronics,5,NorthStar,North,208.04,276.12,155.0,,127.23,1380.6,340.4
T000663,S23,2025-06-24,Sports,4,ActivePro,South,57.13,114.85,88.0,4.98,95.13,459.4,230.88
T000421,S25,2025-03-06,Grocery,2,FreshFarm,West,8.87,15.18,50.0,5.06,141.75,30.36,12.62
T001218,S23,2025-05-22,Home,5,BudgetSource,South,45.81,72.77,45.0,3.79,91.24,363.85,134.8
T001283,S26,2025-01-04,Electronics,2,NorthStar,West,188.21,230.56,59.0,5.21,171.09,461.12,84.7
T000260,S24,2025-03-22,Electronics,2,NorthStar,West,,317.47,23.0,2.67,74.28,634.94,
T000899,S29,2025-04-12,Electronics,2,,West,240.33,309.85,4.0,2.87,83.06,619.7,139.04
T002293,S14,2025-04-29,Home,1,BudgetSource,West,44.84,81.09,35.0,3.98,129.65,81.09,36.25
T001963,S22,2025-04-07,Beauty,4,GlowWorks,South,18.3,42.09,127.0,4.36,109.33,168.36,95.16
T000980,S17,2025-02-28,Grocery,1,FreshFarm,North,7.62,11.61,99.0,5.16,159.67,11.61,3.99
T001893,S28,2025-02-10,Sports,3,ActivePro,West,54.89,105.09,31.0,2.63,84.95,315.27,150.6
T001993,S16,2025-01-26,Electronics,7,NorthStar,South,185.98,240.67,16.0,2.81,59.27,1684.69,382.83
T002654,S12,2025-06-12,Sports,2,ActivePro,South,57.94,96.3,31.0,4.67,132.96,192.6,76.72
T000222,S23,2025-04-11,Beauty,8,GlowWorks,South,15.87,34.02,124.0,,118.74,272.16,145.2
T001145,S13,2025-06-04,Beauty,2,GlowWorks,East,14.93,31.62,36.0,4.71,85.19,63.24,33.38
T000387,S17,2025-03-24,Sports,4,ActivePro,North,60.97,123.46,128.0,4.9,117.25,493.84,249.96
T001261,S17,2025-03-23,Grocery,3,FreshFarm,North,8.46,13.75,43.0,4.04,107.15,41.25,15.87
T001922,S09,2025-01-28,Apparel,3,StyleHub,East,29.71,58.85,150.0,6.26,157.95,176.55,87.42
T000498,S10,2025-03-07,Beauty,1,GlowWorks,South,14.54,33.43,140.0,3.66,92.21,33.43,18.89
T002527,S16,2025-01-06,Apparel,1,StyleHub,South,28.56,63.9,19.0,3.16,71.05,63.9,35.34
T002867,S13,2025-06-16,Grocery,3,FreshFarm,East,7.24,10.64,11.0,3.28,90.65,31.92,10.2
T000687,S01,2025-02-24,Sports,10,ActivePro,East,56.32,116.22,70.0,3.52,96.72,1162.2,599.0
T002775,S28,2025-06-11,Electronics,1,NorthStar,West,236.83,283.73,55.0,4.33,136.44,283.73,46.9
T002280,S21,2025-06-09,Sporting Goods,4,ActivePro,North,48.56,83.44,113.0,4.68,124.29,333.76,139.52
T001692,S18,2025-02-12,Sports,2,ActivePro,West,54.81,95.41,24.0,4.36,142.19,190.82,81.2
T002084,S05,2025-06-17,Home,,BudgetSource,East,45.87,82.13,65.0,5.16,127.7,,
T000191,S26,2025-06-06,Cosmetics,1,GlowWorks,West,18.11,45.44,14.0,3.99,128.17,45.44,27.33
T002852,S18,2025-01-13,Grocery,2,FreshFarm,West,8.26,13.56,19.0,3.68,111.72,27.12,10.6
T000612,S28,2025-03-14,Grocery,,FreshFarm,West,9.06,13.37,44.0,3.43,95.18,,
T002492,S20,2025-06-18,Electronics,1,,South,301.16,392.93,112.0,6.37,210.24,392.93,91.77
T000469,S03,2025-03-28,Grocery,1,FreshFarm,North,8.7,12.35,72.0,4.02,109.58,12.35,3.65
T001165,S13,2025-06-24,Grocery,2,FreshFarm,East,7.36,11.37,20.0,5.37,140.04,22.74,8.02
T000376,S08,2025-06-15,Electronics,,NorthStar,South,296.63,406.91,145.0,2.93,82.86,,
T001794,S22,2025-02-28,Grocery,5,FreshFarm,South,5.96,10.02,131.0,6.35,166.75,50.1,20.3
T001395,S29,2025-06-15,Home,2,,West,36.84,68.64,8.0,7.02,230.07,137.28,63.6
T002110,S01,2025-05-24,Grocery,4,FreshFarm,East,8.57,14.11,133.0,5.49,139.59,56.44,22.16
T000158,S26,2025-05-02,Home,1,BudgetSource,West,,99.89,9.0,4.8,127.03,99.89,
T002691,S05,2025-01-11,Grocery,1,FreshFarm,East,8.13,12.24,47.0,4.49,117.83,12.24,4.11
T002278,S07,2025-02-27,Home,5,BudgetSource,North,45.32,85.23,118.0,4.62,127.42,426.15,199.55
T000415,S06,2025-01-12,Electronics,2,NorthStar,East,271.22,362.0,139.0,3.83,87.82,724.0,181.56
T001224,S16,2025-03-02,Apparel,1,StyleHub,South,26.91,55.86,75.0,5.43,140.37,55.86,28.95
T002004,S18,2025-02-22,Beauty,2,GlowWorks,West,15.76,36.24,36.0,4.45,148.16,72.48,40.96
T000556,S01,2025-02-14,Apparel,2,StyleHub,East,32.11,59.15,71.0,3.82,101.6,118.3,54.08
T001738,S15,2025-04-18,Electronics,8,NorthStar,East,292.73,390.75,69.0,4.76,134.3,3126.0,784.16
T001010,S04,2025-02-27,Apparel,,StyleHub,East,25.46,54.73,47.0,4.15,119.52,,
T002981,S21,2025-03-28,Home,1,BudgetSource,North,45.29,89.16,,3.82,97.94,89.16,43.87
T001831,S16,2025-03-12,Apparel,7,StyleHub,South,28.82,57.67,25.0,4.84,132.48,403.69,201.95
T001494,S12,2025-02-19,Electronics,1,NorthStar,South,235.73,307.41,117.0,5.3,134.61,307.41,71.68
T000543,S19,2025-04-18,Beauty,3,GlowWorks,South,17.59,36.57,133.0,4.8,124.85,109.71,56.94
T001281,S01,2025-02-16,Apparel,4,StyleHub,East,25.74,58.54,97.0,4.75,105.8,234.16,131.2
T001441,S01,2025-05-24,Beauty,7,GlowWorks,East,15.13,31.8,125.0,2.0,50.42,222.6,116.69
T002605,S11,2025-04-21,Home,,BudgetSource,South,50.16,93.2,51.0,3.2,62.48,,
T002736,S29,2025-06-25,Grocery,2,FreshFarm,West,8.35,12.0,21.0,5.65,176.76,24.0,7.3
T001543,S25,2025-05-18,Sports,2,ActivePro,West,56.89,108.66,24.0,4.56,154.66,217.32,103.54
T000830,S05,2025-05-03,Grocery,4,FreshFarm,East,6.95,10.73,87.0,3.2,75.13,42.92,15.12
T000361,S13,2025-04-10,Home,3,BudgetSource,East,42.75,74.41,127.0,5.84,150.82,223.23,94.98
T002809,S17,2025-04-23,Electronics,2,NorthStar,North,231.17,309.27,130.0,4.1,104.28,618.54,156.2
T001307,S29,2025-04-21,Electronics,4,NorthStar,West,261.65,351.63,42.0,5.08,156.49,1406.52,359.92
T000113,S30,2025-06-19,Grocery,2,FreshFarm,West,7.01,11.11,64.0,,164.52,22.22,8.2
T002548,S11,2025-06-25,Grocery,1,FreshFarm,South,6.56,10.49,64.0,2.19,46.41,10.49,3.93
T001419,S30,2025-02-16,Beauty,3,GlowWorks,West,18.62,43.92,63.0,4.82,125.01,131.76,75.9
T000737,S06,2025-03-27,Sports,3,ActivePro,East,61.18,120.24,33.0,6.47,145.25,360.72,177.18
T000504,S05,2025-03-20,Grocery,3,FreshFarm,East,8.85,14.27,75.0,3.67,67.08,42.81,16.26
T002761,S18,2025-02-12,Grocery,3,FreshFarm,West,8.61,12.87,54.0,4.41,129.31,38.61,12.78
T001426,S26,2025-01-22,Apparel,5,StyleHub,West,30.69,64.23,41.0,2.45,66.16,321.15,167.7
T000508,S07,2025-04-16,Electronics,1,NorthStar,North,277.93,357.88,54.0,4.58,106.73,357.88,79.95
T002237,S06,2025-03-17,Electronics,2,NorthStar,East,225.78,323.73,19.0,4.5,124.44,647.46,195.9
T002416,S10,2025-01-23,Electronics,5,NorthStar,South,217.9,289.42,46.0,4.37,107.68,1447.1,357.6
T001271,S21,2025-04-14,Beauty,3,GlowWorks,North,20.43,44.73,159.0,5.22,136.82,134.19,72.9
T002370,S07,2025-05-09,Sports,3,ActivePro,North,53.19,90.05,32.0,5.42,124.76,270.15,110.58
T001054,S17,2025-03-01,Grocery,5,FreshFarm,North,8.58,13.15,76.0,5.38,144.79,65.75,22.85
T002444,S29,2025-04-09,Apparel,1,StyleHub,West,29.54,67.0,35.0,4.83,128.71,67.0,37.46
T000009,S08,2025-05-01,Apparel,7,StyleHub,South,32.81,74.39,56.0,5.84,137.25,520.73,291.06
T000364,S27,2025-04-30,Electronics,1,NorthStar,West,259.77,351.5,8.0,5.14,124.67,351.5,91.73
T002784,S25,2025-02-22,Home,2,BudgetSource,West,47.4,84.58,31.0,1.72,52.33,169.16,74.36
T000137,S27,2025-03-31,Grocery,5,FreshFarm,West,9.75,16.39,60.0,4.16,111.83,81.95,33.2
T000789,S06,2025-05-14,Grocery,5,FreshFarm,East,7.37,11.78,16.0,2.11,51.5,58.9,22.05
T002787,S08,2025-02-19,Sports,2,ActivePro,South,58.67,106.62,118.0,3.44,82.06,213.24,95.9
T000424,S04,2025-05-08,Electronics,2,NorthStar,East,262.4,340.6,137.0,5.57,153.11,681.2,156.4
T000605,S05,2025-05-21,Apparel,2,StyleHub,East,28.39,62.39,21.0,2.98,72.83,124.78,68.0
T002662,S07,2025-01-06,Home,7,BudgetSource,North,55.67,100.25,32.0,2.99,93.99,701.75,312.06
T002539,S23,2025-02-25,Home,4,BudgetSource,South,,87.86,96.0,4.93,116.61,351.44,
T001353,S19,2025-02-07,Beauty,6,GlowWorks,South,16.26,34.23,106.0,5.13,126.89,205.38,107.82
T000346,S13,2025-05-14,Grocery,1,,East,7.81,12.62,115.0,4.5,117.13,12.62,4.81
T001438,S07,2025-02-16,Beauty,1,GlowWorks,North,19.42,45.07,149.0,4.75,110.6,45.07,25.65
T002174,S20,2025-02-24,Home,8,BudgetSource,South,51.18,94.95,109.0,5.64,160.21,759.6,350.16
T002459,S12,2025-01-21,Apparel,1,StyleHub,South,28.75,61.39,95.0,3.89,93.86,61.39,32.64
T000381,S26,2025-04-04,Sports,4,ActivePro,West,50.01,103.05,9.0,7.26,233.64,412.2,212.16
T002618,S15,2025-01-08,Beauty,3,GlowWorks,East,17.03,37.27,74.0,3.2,83.28,111.81,60.72
T001489,S09,2025-04-30,Grocery,2,FreshFarm,East,8.05,11.76,56.0,2.86,75.46,23.52,7.42
T002599,S23,2025-06-25,Grocery,,FreshFarm,South,7.42,10.99,45.0,4.59,125.23,,
T000529,S23,2025-01-19,Electronics,,NorthStar,South,245.32,354.45,157.0,,131.83,,
T000816,S08,2025-02-20,Electronics,1,NorthStar,South,249.12,301.0,126.0,4.27,98.37,301.0,51.88
T002920,S28,2025-06-13,Beauty,2,GlowWorks,West,18.96,44.16,10.0,4.44,107.37,88.32,50.4
T002747,S07,2025-01-29,Food,4,FreshFarm,North,7.89,12.15,76.0,6.76,176.36,48.6,17.04
T000920,S24,2025-04-14,Grocery,1,,West,8.04,11.02,23.0,4.74,131.38,11.02,2.98
T000624,S30,2025-06-06,Beauty,2,GlowWorks,West,15.79,35.53,16.0,3.11,112.2,71.06,39.48
T000322,S09,,Grocery,1,FreshFarm,East,6.58,10.83,144.0,4.86,93.28,10.83,4.25
T002389,S25,2025-04-24,Apparel,4,StyleHub,West,,52.58,58.0,4.92,155.6,210.32,
T001404,S18,2025-05-23,Sports,2,ActivePro,West,60.41,130.82,11.0,3.91,108.94,261.64,140.82
T000269,S18,2025-01-10,Apparel,7,StyleHub,West,30.83,65.3,0.0,4.67,140.39,457.1,241.29
T002749,S01,2025-06-06,Beauty,1,GlowWorks,East,18.73,45.03,,5.06,110.49,45.03,26.3
T001114,S21,2025-06-23,Home,1,BudgetSource,North,48.62,98.27,23.0,4.07,109.45,98.27,49.65
T002504,S03,2025-06-20,Grocery,1,FreshFarm,North,,13.0,19.0,5.09,118.34,13.0,
T000998,S02,2025-04-26,Apparel,2,StyleHub,South,24.33,50.86,76.0,4.07,100.13,101.72,53.06
T000982,S07,2025-04-28,Beauty,1,GlowWorks,North,16.17,35.52,105.0,4.92,133.06,35.52,19.35
T002134,S15,2025-06-09,Apparel,4,StyleHub,East,31.14,67.89,81.0,5.09,109.53,271.56,147.0
T001616,S05,2025-03-04,Beauty,2,GlowWorks,East,15.92,36.95,29.0,3.26,77.61,73.9,42.06
T002488,S26,2025-01-01,Apparel,2,StyleHub,West,31.18,70.56,58.0,4.72,141.33,141.12,78.76
T001521,S25,2025-04-28,Home,6,,West,42.95,81.61,14.0,4.07,116.02,489.66,231.96
T001499,S25,2025-02-07,Apparel,2,StyleHub,West,24.74,44.86,12.0,5.31,156.3,89.72,40.24
T000686,S12,2025-01-22,Sports,1,ActivePro,South,54.07,107.32,50.0,5.25,155.09,107.32,53.25
T001304,S23,2025-01-22,Grocery,1,FreshFarm,South,7.96,13.09,45.0,5.08,134.74,13.09,5.13
T000152,S27,,Home,1,BudgetSource,West,48.47,81.12,17.0,3.83,122.61,81.12,32.65
T000237,S24,2025-01-17,Sports,2,ActivePro,West,67.35,138.54,61.0,4.31,126.33,277.08,142.38
T000123,S29,2025-05-10,Sporting Goods,2,ActivePro,West,60.64,125.02,7.0,4.24,115.75,250.04,128.76
T001504,S04,2025-04-19,Sports,1,ActivePro,East,54.23,111.53,37.0,4.04,86.59,111.53,57.3
T002846,S13,2025-06-04,Grocery,5,FreshFarm,East,9.82,15.36,43.0,4.23,143.93,76.8,27.7
T001369,S10,2025-01-21,Home,4,BudgetSource,South,46.05,83.14,111.0,5.73,125.8,332.56,148.36
T000793,S01,2025-01-29,Electronics,1,NorthStar,East,226.41,292.9,63.0,3.03,63.75,292.9,66.49
T002568,S25,2025-03-15,Apparel,6,StyleHub,West,21.84,45.05,56.0,3.68,96.92,270.3,139.26
T001508,S25,2025-06-07,Food,2,FreshFarm,West,8.37,13.21,12.0,4.98,143.33,26.42,9.68
T001579,S01,2025-06-05,Grocery,4,FreshFarm,East,7.98,11.91,101.0,4.39,144.58,47.64,15.72
T000560,S09,2025-04-19,Apparel,1,StyleHub,East,20.88,48.28,93.0,3.44,87.27,48.28,27.4
T002395,S14,2025-03-05,Electronic,1,NorthStar,West,230.65,305.43,56.0,3.35,88.7,305.43,74.78
T002252,S23,2025-02-16,Grocery,6,FreshFarm,South,7.73,14.33,145.0,4.8,94.5,85.98,39.6
T000230,S15,2025-05-29,Electronics,1,NorthStar,East,217.79,259.06,88.0,3.98,124.1,259.06,41.27
T002225,S19,2025-05-14,Home,5,BudgetSource,South,46.61,91.11,32.0,4.96,117.5,455.55,222.5
T000070,S22,2025-04-21,Sports,2,ActivePro,South,55.44,100.97,130.0,4.78,125.07,201.94,91.06
T001554,S25,2025-01-08,Sports,2,ActivePro,West,55.88,100.75,4.0,4.25,152.44,201.5,89.74
T002602,S02,2025-01-13,Sports,6,ActivePro,South,59.46,121.18,45.0,5.21,150.31,727.08,370.32
T000464,S11,2025-05-07,Home,5,BudgetSource,South,44.1,90.22,70.0,3.43,90.04,451.1,230.6
T002864,S14,2025-01-14,Electronics,2,NorthStar,West,230.38,293.46,0.0,5.77,186.41,586.92,126.16
T000127,S05,2025-06-03,Electronics,7,NorthStar,East,292.55,416.14,147.0,4.87,117.02,2912.98,865.13
T001801,S11,2025-02-11,Apparel,1,StyleHub,South,24.16,51.81,103.0,5.7,126.55,51.81,27.65
T000482,S15,2025-04-10,Home,5,BudgetSource,East,47.64,91.94,56.0,3.7,92.11,459.7,221.5
T001762,S09,2025-02-10,Apparel,2,StyleHub,East,26.63,56.61,129.0,5.32,105.89,113.22,59.96
T001957,S15,2025-02-01,Home,6,BudgetSource,East,45.69,81.91,60.0,4.65,120.39,491.46,217.32
T001536,S06,2025-05-25,Apparel,1,StyleHub,East,32.85,68.42,,4.17,99.78,68.42,35.57
T000795,S05,2025-03-12,Apparel,2,StyleHub,East,27.76,55.86,153.0,5.68,120.74,111.72,56.2
T002592,S19,2025-02-16,Sports,7,ActivePro,South,49.16,102.49,51.0,3.77,106.96,717.43,373.31
T001729,S07,2025-01-28,Electronics,5,,North,227.05,319.52,48.0,3.24,98.83,1597.6,462.35
T002372,S23,2025-05-29,Electronics,4,NorthStar,South,248.77,315.14,34.0,3.79,86.74,1260.56,265.48
T002248,S02,2025-03-24,Electronics,7,NorthStar,South,247.2,286.02,77.0,4.56,115.66,2002.14,271.74
T000923,S21,2025-01-11,Sports,2,ActivePro,North,57.09,119.65,124.0,3.55,88.4,239.3,125.12
T001140,S10,2025-03-04,Apparel,8,StyleHub,South,28.24,62.37,,5.53,150.58,498.96,273.04
T002788,S18,2025-05-18,Beauty,2,GlowWorks,West,17.07,42.24,60.0,4.98,138.14,84.48,50.34
T001152,S18,2025-01-03,Apparel,3,StyleHub,West,30.88,67.37,19.0,3.86,91.67,202.11,109.47
T000545,S25,2025-06-09,Beauty,4,GlowWorks,West,16.62,39.04,9.0,4.09,134.89,156.16,89.68
T000610,S14,2025-05-22,Apparel,2,StyleHub,West,29.75,64.31,2.0,4.22,140.29,128.62,69.12
T001595,S28,2025-02-24,Grocery,2,FreshFarm,West,8.3,12.32,36.0,4.86,174.41,24.64,8.04
T000090,S25,2025-01-06,Grocery,2,FreshFarm,West,8.37,12.5,40.0,4.25,122.31,25.0,8.26
T000755,S24,2025-02-24,Grocery,2,FreshFarm,West,7.86,11.29,6.0,4.33,118.69,22.58,6.86
T002334,S22,2025-05-17,Electronics,2,NorthStar,South,322.25,388.55,101.0,5.14,127.58,777.1,132.6
T002759,S18,2025-01-29,Sports,1,ActivePro,West,57.82,110.35,16.0,3.91,122.98,110.35,52.53
T002185,S27,2025-05-19,Electronics,1,NorthStar,West,259.47,354.64,21.0,5.18,128.73,354.64,95.17
T002500,S27,2025-04-02,Sports,5,ActivePro,West,45.15,84.01,9.0,4.25,119.49,420.05,194.3
T000420,S26,2025-03-24,Electronics,1,NorthStar,West,261.36,376.42,31.0,4.48,122.2,376.42,115.06
T002411,S15,2025-03-28,Groceries,1,FreshFarm,East,7.09,11.43,33.0,4.05,102.75,11.43,4.34
T000658,S29,2025-03-20,Beauty,1,GlowWorks,West,20.28,49.03,17.0,6.76,232.02,49.03,28.75
T001506,S30,2025-01-10,Electronics,2,NorthStar,West,226.93,298.36,2.0,4.52,146.3,596.72,142.86
T002943,S25,2025-05-18,Beauty,3,GlowWorks,West,15.63,36.32,34.0,3.28,85.02,108.96,62.07
T002554,S12,2025-05-09,Apparel,4,StyleHub,South,,61.14,91.0,6.55,162.67,244.56,
T002959,S17,2025-05-08,Beauty,2,GlowWorks,North,20.38,48.7,96.0,4.35,100.88,97.4,56.64
T002157,S08,2025-04-04,Electronics,2,,South,,292.62,88.0,5.21,128.36,585.24,
T002663,S07,2025-05-11,Electronics,2,NorthStar,North,239.89,319.71,20.0,4.87,130.62,639.42,159.64
T001846,S20,2025-04-18,Electronics,,NorthStar,South,280.14,381.26,64.0,4.42,110.75,,
T002570,S06,2025-04-30,Apparel,6,StyleHub,East,24.3,46.01,58.0,5.22,148.89,276.06,130.26
T002418,S20,2025-06-10,Electronics,1,,South,254.65,336.22,44.0,5.38,137.12,336.22,81.57
T000677,S01,2025-05-05,Sports,2,ActivePro,East,55.0,113.71,63.0,5.19,159.26,227.42,117.42
T002032,S12,2025-05-16,Home,1,BudgetSource,South,48.94,85.08,37.0,6.04,173.77,85.08,36.14
T000050,S05,2025-01-08,Home,5,BudgetSource,East,44.15,79.91,82.0,3.92,103.39,399.55,178.8
T002982,S24,2025-05-03,Electronic,1,NorthStar,West,290.58,410.21,11.0,3.96,124.19,410.21,119.63
T001534,S12,2025-04-20,Apparel,7,StyleHub,South,30.66,60.96,101.0,5.82,140.38,426.72,212.1
T001652,S14,2025-03-15,Sports,1,ActivePro,West,55.58,115.1,57.0,5.46,165.54,115.1,59.52
T000437,S05,2025-06-06,Grocery,4,FreshFarm,East,8.68,12.75,27.0,4.18,109.0,51.0,16.28
T002877,S15,2025-05-01,Home,1,BudgetSource,East,52.08,106.94,10.0,5.04,118.59,106.94,54.86
T000341,S13,2025-05-24,Electronics,3,NorthStar,East,258.8,346.49,142.0,5.29,126.21,1039.47,263.07
T002720,S18,2025-03-21,Electronics,2,NorthStar,West,250.12,334.87,55.0,4.21,133.18,669.74,169.5
T001866,S27,2025-01-04,Electronics,1,NorthStar,West,228.0,282.01,64.0,4.04,106.85,282.01,54.01
T000300,S15,2025-06-14,Beauty,4,GlowWorks,East,18.06,42.76,133.0,5.96,159.77,171.04,98.8
T002228,S14,2025-01-07,Beauty,6,GlowWorks,West,18.93,42.18,,6.04,158.99,253.08,139.5
T000833,S01,2025-05-16,Sports,1,ActivePro,East,48.08,96.8,37.0,4.82,126.93,96.8,48.72
T001569,S08,2025-05-06,Apparel,6,StyleHub,South,28.95,63.01,,3.57,86.27,378.06,204.36
T001622,S28,2025-05-24,Home,2,BudgetSource,West,45.33,84.44,3.0,6.6,223.86,168.88,78.22
T001230,S24,2025-05-02,Home,1,BudgetSource,West,43.19,84.95,14.0,4.83,151.8,84.95,41.76
T000372,S02,2025-04-14,Electronics,2,NorthStar,South,226.04,331.24,121.0,4.93,106.66,662.48,210.4
T000157,S02,2025-06-09,Home,1,BudgetSource,South,44.98,85.19,34.0,4.99,138.49,85.19,40.21
T002331,S03,2025-05-10,Home,2,BudgetSource,North,42.33,79.31,129.0,3.71,110.85,158.62,73.96
T002964,S19,2025-05-07,Home,4,BudgetSource,South,40.54,71.73,,5.5,121.38,286.92,124.76
T000160,S07,2025-03-05,Apparel,1,StyleHub,North,26.41,54.39,78.0,5.29,124.04,54.39,27.98
T001588,S05,2025-05-21,Grocery,4,FreshFarm,East,8.38,13.12,24.0,4.73,125.86,52.48,18.96
T000916,S21,2025-01-27,Sports,4,ActivePro,North,53.78,112.73,126.0,4.94,120.76,450.92,235.8
T002468,S19,2025-05-21,Apparel,1,StyleHub,South,31.42,66.27,127.0,6.07,139.92,66.27,34.85
T001624,S01,2025-05-03,Home,3,BudgetSource,East,48.78,85.65,94.0,5.85,140.32,256.95,110.61
T000247,S05,2025-02-02,Sports,3,ActivePro,East,44.96,89.4,83.0,5.28,126.71,268.2,133.32
T002768,S16,2025-01-14,Grocery,3,FreshFarm,South,7.11,11.8,35.0,,107.86,35.4,14.07
